STDR_YYQU_CD,SUD_CD,SVC_INDUTY_CD,YEAR_3_BEING_CO,YEAR_3_OPBIZ_STOR_CO,RELM_AR,THSMON_SELNG_AMT,YEAR_3_BEING_RT,VIATR_FCLTY_CO,HSHLD_INCOME_TOTAMT,POPLTN_CO,RENT_CO,TOT_REPOP_CO,SALE_MT_AVG,TOT_BSN_MT,TOT_STOR_CO,SALE_MT_AVG_90,TOT_BSN_MT_90,TOT_STOR_CO_90,STOR_CO,SIMILR_INDUTY_STOR_CO,OPBIZ_STOR_CO,CLSBIZ_STOR_CO,FRC_STOR_CO
20214,1123000054,CS200001,0,0,15357.96765,201684496,0,2,161104853,80,8,232,52.8,211,4,103.8,623,6,5,5,0,0,0
20214,1123000054,CS200001,0,0,15357.96765,201684496,0,2,161104853,80,4,232,52.8,211,4,103.8,623,6,5,5,0,0,0
20214,1123000054,CS200003,0,1,15357.96765,321342605,0,2,161104853,80,8,232,22.5,45,2,111.7,782,7,4,4,0,0,0
20214,1123000054,CS200003,0,1,15357.96765,321342605,0,2,161104853,80,4,232,22.5,45,2,111.7,782,7,4,4,0,0,0
20214,1123000054,CS200028,0,0,15357.96765,33287679,0,2,161104853,80,8,232,29,87,3,29,87,3,1,1,0,0,0
20214,1123000054,CS200028,0,0,15357.96765,33287679,0,2,161104853,80,4,232,29,87,3,29,87,3,1,1,0,0,0
20214,1123000054,CS200034,1,1,15357.96765,2282789,100,2,161104853,80,8,232,45,45,1,84.7,254,3,1,1,0,0,0
20214,1123000054,CS200034,1,1,15357.96765,2282789,100,2,161104853,80,4,232,45,45,1,84.7,254,3,1,1,0,0,0
20221,1123000054,CS000000,2,3,15357.96765,1150673696,66.66666667,2,161104853,80,6,232,37.1,1931,52,58.9,8657,147,40,42,0,0,2
20221,1123000054,CS000000,2,3,15357.96765,1150673696,66.66666667,2,161104853,80,3,232,37.1,1931,52,58.9,8657,147,40,42,0,0,2
20221,1123000054,CS100000,0,1,15357.96765,590272733,0,2,161104853,80,6,232,31.1,591,19,44.7,2684,60,10,10,0,0,0
20221,1123000054,CS100000,0,1,15357.96765,590272733,0,2,161104853,80,3,232,31.1,591,19,44.7,2684,60,10,10,0,0,0
20221,1123000054,CS100001,0,1,15357.96765,590272733,0,2,161104853,80,6,232,30,390,13,46.3,2084,45,9,9,0,0,0
20221,1123000054,CS100001,0,1,15357.96765,590272733,0,2,161104853,80,3,232,30,390,13,46.3,2084,45,9,9,0,0,0
20221,1123000054,CS200000,0,0,15357.96765,560400963,0,2,161104853,80,6,232,37.6,790,21,72.4,3547,49,18,19,0,0,1
20221,1123000054,CS200000,0,0,15357.96765,560400963,0,2,161104853,80,3,232,37.6,790,21,72.4,3547,49,18,19,0,0,1
20221,1123000054,CS200001,0,0,15357.96765,215534490,0,2,161104853,80,6,232,54.3,217,4,105.8,635,6,5,5,0,0,0
20221,1123000054,CS200001,0,0,15357.96765,215534490,0,2,161104853,80,3,232,54.3,217,4,105.8,635,6,5,5,0,0,0
20221,1123000054,CS200003,0,0,15357.96765,275424390,0,2,161104853,80,6,232,24,48,2,113,791,7,4,4,0,0,0
20221,1123000054,CS200003,0,0,15357.96765,275424390,0,2,161104853,80,3,232,24,48,2,113,791,7,4,4,0,0,0
20221,1123000054,CS200028,0,0,15357.96765,33873791,0,2,161104853,80,6,232,30,90,3,30,90,3,1,1,0,0,0
20221,1123000054,CS200028,0,0,15357.96765,33873791,0,2,161104853,80,3,232,30,90,3,30,90,3,1,1,0,0,0
20221,1123000054,CS200034,0,0,15357.96765,6163531,0,2,161104853,80,6,232,48,48,1,85.7,257,3,1,1,0,0,0
20221,1123000054,CS200034,0,0,15357.96765,6163531,0,2,161104853,80,3,232,48,48,1,85.7,257,3,1,1,0,0,0
20222,1123000054,CS000000,1,2,15357.96765,1622289215,50,2,161104853,80,2,232,36.9,1955,53,58.8,8764,149,42,44,2,0,2
20222,1123000054,CS100000,0,1,15357.96765,821650212,0,2,161104853,80,2,232,30.5,609,20,44.3,2705,61,11,11,1,0,0
20222,1123000054,CS100001,0,1,15357.96765,821650212,0,2,161104853,80,2,232,31.4,408,13,46.8,2105,45,9,9,0,0,0
20222,1123000054,CS200000,0,0,15357.96765,800639003,0,2,161104853,80,2,232,37.2,819,22,72,3600,50,19,20,1,0,1
20222,1123000054,CS200001,0,0,15357.96765,283103914,0,2,161104853,80,2,232,55.8,223,4,107.8,647,6,5,5,0,0,0
